"","Group","transcript","Start","Stop","Strand","ENSGACG","ENSGACT","OnLG","LG.roman","LG"
"21805","groupXIV","transcript",12695569,12696847,"-","ENSGACG00000018196","ENSGACT00000024101",TRUE,"XIV",14
"21806","groupXIV","transcript",12707956,12712358,"-","ENSGACG00000018199","ENSGACT00000024105",TRUE,"XIV",14
"21807","groupXIV","transcript",12720507,12743107,"-","ENSGACG00000018201","ENSGACT00000024109",TRUE,"XIV",14
"21808","groupXIV","transcript",12776395,12782370,"-","ENSGACG00000018203","ENSGACT00000024111",TRUE,"XIV",14
"21809","groupXIV","transcript",12783627,12787216,"-","ENSGACG00000018204","ENSGACT00000024122",TRUE,"XIV",14
"21810","groupXIV","transcript",12784178,12788199,"-","ENSGACG00000018204","ENSGACT00000024124",TRUE,"XIV",14
"21811","groupXIV","transcript",12784517,12786907,"-","ENSGACG00000018204","ENSGACT00000024128",TRUE,"XIV",14
"21812","groupXIV","transcript",12784535,12787212,"-","ENSGACG00000018204","ENSGACT00000024129",TRUE,"XIV",14
"21813","groupXIV","transcript",12795491,12848750,"+","ENSGACG00000018217","ENSGACT00000024138",TRUE,"XIV",14
"21814","groupXIV","transcript",12832381,12848750,"+","ENSGACG00000018217","ENSGACT00000024142",TRUE,"XIV",14
"21815","groupXIV","transcript",12832411,12848750,"+","ENSGACG00000018217","ENSGACT00000024144",TRUE,"XIV",14
"21816","groupXIV","transcript",12852543,12864232,"+","ENSGACG00000018227","ENSGACT00000024149",TRUE,"XIV",14
"21817","groupXIV","transcript",12932571,12957749,"+","ENSGACG00000018232","ENSGACT00000024151",TRUE,"XIV",14
"21818","groupXIV","transcript",12945942,12947699,"-","ENSGACG00000018234","ENSGACT00000024152",TRUE,"XIV",14
"21819","groupXIV","transcript",12965595,12990929,"-","ENSGACG00000018235","ENSGACT00000024153",TRUE,"XIV",14
"21820","groupXIV","transcript",12965595,12983960,"-","ENSGACG00000018235","ENSGACT00000024154",TRUE,"XIV",14
"21821","groupXIV","transcript",12999581,13006054,"+","ENSGACG00000018236","ENSGACT00000024156",TRUE,"XIV",14
"21822","groupXIV","transcript",13008252,13011915,"-","ENSGACG00000018237","ENSGACT00000024158",TRUE,"XIV",14
"21823","groupXIV","transcript",13015390,13017510,"-","ENSGACG00000018239","ENSGACT00000024159",TRUE,"XIV",14
"21824","groupXIV","transcript",13054636,13073580,"+","ENSGACG00000018240","ENSGACT00000024161",TRUE,"XIV",14
"21825","groupXIV","transcript",13099139,13107629,"-","ENSGACG00000018241","ENSGACT00000024168",TRUE,"XIV",14
"21826","groupXIV","transcript",13178940,13192921,"-","ENSGACG00000018248","ENSGACT00000024177",TRUE,"XIV",14
"21827","groupXIV","transcript",13178943,13246644,"-","ENSGACG00000018248","ENSGACT00000024175",TRUE,"XIV",14
"21828","groupXIV","transcript",13250428,13254417,"+","ENSGACG00000018257","ENSGACT00000024180",TRUE,"XIV",14
"21829","groupXIV","transcript",13255227,13260712,"-","ENSGACG00000018259","ENSGACT00000024186",TRUE,"XIV",14
"21830","groupXIV","transcript",13258081,13259588,"-","ENSGACG00000018259","ENSGACT00000024189",TRUE,"XIV",14
"21831","groupXIV","transcript",13255890,13256683,"-","ENSGACG00000018265","ENSGACT00000024191",TRUE,"XIV",14
"21832","groupXIV","transcript",13261569,13270426,"+","ENSGACG00000018266","ENSGACT00000024195",TRUE,"XIV",14
"21833","groupXIV","transcript",13272757,13273703,"-","ENSGACG00000018267","ENSGACT00000024197",TRUE,"XIV",14
"21834","groupXIV","transcript",13279654,13282643,"-","ENSGACG00000018269","ENSGACT00000024200",TRUE,"XIV",14
"21835","groupXIV","transcript",13279807,13299588,"-","ENSGACG00000018269","ENSGACT00000024204",TRUE,"XIV",14
"21836","groupXIV","transcript",13324071,13325300,"-","ENSGACG00000018275","ENSGACT00000024206",TRUE,"XIV",14
"21837","groupXIV","transcript",13335249,13342276,"-","ENSGACG00000018277","ENSGACT00000024208",TRUE,"XIV",14
"21838","groupXIV","transcript",13335399,13345139,"-","ENSGACG00000018277","ENSGACT00000024210",TRUE,"XIV",14
"21839","groupXIV","transcript",13360250,13364679,"+","ENSGACG00000018280","ENSGACT00000024212",TRUE,"XIV",14
"21840","groupXIV","transcript",13367633,13370804,"-","ENSGACG00000018282","ENSGACT00000024213",TRUE,"XIV",14
"21841","groupXIV","transcript",13384175,13385999,"+","ENSGACG00000018283","ENSGACT00000024214",TRUE,"XIV",14
"21842","groupXIV","transcript",13471016,13596610,"-","ENSGACG00000018284","ENSGACT00000024218",TRUE,"XIV",14
"21843","groupXIV","transcript",13657206,13658081,"+","ENSGACG00000018288","ENSGACT00000024220",TRUE,"XIV",14
"21844","groupXIV","transcript",13700784,13704111,"+","ENSGACG00000018290","ENSGACT00000024224",TRUE,"XIV",14
"21845","groupXIV","transcript",13712425,13730929,"-","ENSGACG00000018294","ENSGACT00000024234",TRUE,"XIV",14
"21846","groupXIV","transcript",13741884,13743914,"-","ENSGACG00000018301","ENSGACT00000024236",TRUE,"XIV",14
"21847","groupXIV","transcript",13749154,13782269,"+","ENSGACG00000018302","ENSGACT00000024238",TRUE,"XIV",14
"21848","groupXIV","transcript",13758737,13763222,"-","ENSGACG00000018304","ENSGACT00000024239",TRUE,"XIV",14
"21849","groupXIV","transcript",13785871,13790362,"-","ENSGACG00000018305","ENSGACT00000024240",TRUE,"XIV",14
"21850","groupXIV","transcript",13799219,13811559,"+","ENSGACG00000018306","ENSGACT00000024241",TRUE,"XIV",14
"21851","groupXIV","transcript",13816108,13830770,"-","ENSGACG00000018307","ENSGACT00000024243",TRUE,"XIV",14
"21852","groupXIV","transcript",13831964,13840073,"+","ENSGACG00000018308","ENSGACT00000024246",TRUE,"XIV",14
"21853","groupXIV","transcript",13841964,13846563,"-","ENSGACG00000018309","ENSGACT00000024261",TRUE,"XIV",14
"21854","groupXIV","transcript",13848579,13856678,"-","ENSGACG00000018317","ENSGACT00000024271",TRUE,"XIV",14
"21855","groupXIV","transcript",13873722,13900598,"-","ENSGACG00000018323","ENSGACT00000024278",TRUE,"XIV",14
"21856","groupXIV","transcript",13909951,13917804,"-","ENSGACG00000018329","ENSGACT00000024285",TRUE,"XIV",14
"21857","groupXIV","transcript",13922425,13930656,"+","ENSGACG00000018335","ENSGACT00000024291",TRUE,"XIV",14
"21858","groupXIV","transcript",13944811,13948083,"-","ENSGACG00000018340","ENSGACT00000024295",TRUE,"XIV",14
"21859","groupXIV","transcript",13962390,13963067,"+","ENSGACG00000018342","ENSGACT00000024296",TRUE,"XIV",14
"21860","groupXIV","transcript",13969007,14004355,"-","ENSGACG00000018343","ENSGACT00000024304",TRUE,"XIV",14
"21861","groupXIV","transcript",13969007,13992297,"-","ENSGACG00000018343","ENSGACT00000024305",TRUE,"XIV",14
"21862","groupXIV","transcript",14021776,14037860,"-","ENSGACG00000018349","ENSGACT00000024311",TRUE,"XIV",14
"21863","groupXIV","transcript",14021776,14037805,"-","ENSGACG00000018349","ENSGACT00000024312",TRUE,"XIV",14
"21864","groupXIV","transcript",14039862,14047000,"-","ENSGACG00000018353","ENSGACT00000024326",TRUE,"XIV",14
"21865","groupXIV","transcript",14050589,14054006,"-","ENSGACG00000018363","ENSGACT00000024329",TRUE,"XIV",14
"21866","groupXIV","transcript",14051053,14054708,"-","ENSGACG00000018363","ENSGACT00000024332",TRUE,"XIV",14
"21867","groupXIV","transcript",14057246,14063813,"-","ENSGACG00000018368","ENSGACT00000024333",TRUE,"XIV",14
"21868","groupXIV","transcript",14065328,14077062,"+","ENSGACG00000018369","ENSGACT00000024334",TRUE,"XIV",14
"21869","groupXIV","transcript",14078977,14080468,"+","ENSGACG00000018370","ENSGACT00000024336",TRUE,"XIV",14
"21870","groupXIV","transcript",14084346,14091899,"+","ENSGACG00000018371","ENSGACT00000024337",TRUE,"XIV",14
"21871","groupXIV","transcript",14128309,14129298,"-","ENSGACG00000018373","ENSGACT00000024341",TRUE,"XIV",14
"21872","groupXIV","transcript",14135402,14160309,"-","ENSGACG00000018375","ENSGACT00000024347",TRUE,"XIV",14
"21873","groupXIV","transcript",14163930,14167298,"+","ENSGACG00000018381","ENSGACT00000024351",TRUE,"XIV",14
"21874","groupXIV","transcript",14169910,14174544,"+","ENSGACG00000018385","ENSGACT00000024354",TRUE,"XIV",14
"21875","groupXIV","transcript",14177820,14182946,"-","ENSGACG00000018388","ENSGACT00000024357",TRUE,"XIV",14
"21876","groupXIV","transcript",14178437,14182861,"-","ENSGACG00000018388","ENSGACT00000024361",TRUE,"XIV",14
"21877","groupXIV","transcript",14181526,14184673,"-","ENSGACG00000018388","ENSGACT00000024362",TRUE,"XIV",14
"21878","groupXIV","transcript",14190470,14194802,"-","ENSGACG00000018393","ENSGACT00000024363",TRUE,"XIV",14
"21879","groupXIV","transcript",14194351,14198037,"+","ENSGACG00000018394","ENSGACT00000024365",TRUE,"XIV",14
"21880","groupXIV","transcript",14199371,14204254,"+","ENSGACG00000018395","ENSGACT00000024367",TRUE,"XIV",14
"21881","groupXIV","transcript",14208809,14220140,"-","ENSGACG00000018397","ENSGACT00000024369",TRUE,"XIV",14
"21882","groupXIV","transcript",14221022,14226684,"+","ENSGACG00000018399","ENSGACT00000024373",TRUE,"XIV",14
"21883","groupXIV","transcript",14229864,14241571,"+","ENSGACG00000018402","ENSGACT00000024374",TRUE,"XIV",14
"21884","groupXIV","transcript",14246803,14255438,"+","ENSGACG00000018403","ENSGACT00000024375",TRUE,"XIV",14
"21885","groupXIV","transcript",14262825,14287122,"+","ENSGACG00000018404","ENSGACT00000024394",TRUE,"XIV",14
"21886","groupXIV","transcript",14263709,14287112,"+","ENSGACG00000018404","ENSGACT00000024399",TRUE,"XIV",14
"21887","groupXIV","transcript",14271042,14272180,"-","ENSGACG00000018423","ENSGACT00000024402",TRUE,"XIV",14
"21888","groupXIV","transcript",14287217,14292232,"-","ENSGACG00000018424","ENSGACT00000024405",TRUE,"XIV",14
"21889","groupXIV","transcript",14296201,14299087,"-","ENSGACG00000018427","ENSGACT00000024406",TRUE,"XIV",14
"21890","groupXIV","transcript",14302556,14314859,"+","ENSGACG00000018428","ENSGACT00000024419",TRUE,"XIV",14
"21891","groupXIV","transcript",14302568,14314450,"+","ENSGACG00000018428","ENSGACT00000024421",TRUE,"XIV",14
"21892","groupXIV","transcript",14315630,14318784,"-","ENSGACG00000018437","ENSGACT00000024424",TRUE,"XIV",14
"21893","groupXIV","transcript",14315823,14318853,"-","ENSGACG00000018437","ENSGACT00000024426",TRUE,"XIV",14
"21894","groupXIV","transcript",14327744,14334379,"-","ENSGACG00000018441","ENSGACT00000024427",TRUE,"XIV",14
"21895","groupXIV","transcript",14327762,14334484,"-","ENSGACG00000018441","ENSGACT00000024432",TRUE,"XIV",14
"21896","groupXIV","transcript",14327904,14334388,"-","ENSGACG00000018441","ENSGACT00000024434",TRUE,"XIV",14
"21897","groupXIV","transcript",14337804,14349822,"-","ENSGACG00000018446","ENSGACT00000024446",TRUE,"XIV",14
"21898","groupXIV","transcript",14337804,14349717,"-","ENSGACG00000018446","ENSGACT00000024449",TRUE,"XIV",14
"21899","groupXIV","transcript",14352007,14354436,"+","ENSGACG00000018458","ENSGACT00000024450",TRUE,"XIV",14
"21900","groupXIV","transcript",14352065,14354418,"+","ENSGACG00000018458","ENSGACT00000024452",TRUE,"XIV",14
"21901","groupXIV","transcript",14357881,14372726,"+","ENSGACG00000018460","ENSGACT00000024454",TRUE,"XIV",14
"21902","groupXIV","transcript",14379653,14380854,"+","ENSGACG00000018462","ENSGACT00000024456",TRUE,"XIV",14
"21903","groupXIV","transcript",14380210,14381195,"+","ENSGACG00000018462","ENSGACT00000024462",TRUE,"XIV",14
"21904","groupXIV","transcript",14386348,14395337,"+","ENSGACG00000018468","ENSGACT00000024465",TRUE,"XIV",14
"21905","groupXIV","transcript",14398698,14410877,"-","ENSGACG00000018470","ENSGACT00000024471",TRUE,"XIV",14
"21906","groupXIV","transcript",14398724,14410923,"-","ENSGACG00000018470","ENSGACT00000024477",TRUE,"XIV",14
"21907","groupXIV","transcript",14398758,14410977,"-","ENSGACG00000018470","ENSGACT00000024480",TRUE,"XIV",14
"21908","groupXIV","transcript",14398768,14411000,"-","ENSGACG00000018470","ENSGACT00000024483",TRUE,"XIV",14
"21909","groupXIV","transcript",14425814,14435813,"-","ENSGACG00000018482","ENSGACT00000024489",TRUE,"XIV",14
"21910","groupXIV","transcript",14440086,14449876,"+","ENSGACG00000018486","ENSGACT00000024496",TRUE,"XIV",14
"21911","groupXIV","transcript",14440134,14449437,"+","ENSGACG00000018486","ENSGACT00000024497",TRUE,"XIV",14
"21912","groupXIV","transcript",14452606,14462455,"+","ENSGACG00000018492","ENSGACT00000024500",TRUE,"XIV",14
"21913","groupXIV","transcript",14455009,14462629,"+","ENSGACG00000018492","ENSGACT00000024501",TRUE,"XIV",14
"21914","groupXIV","transcript",14463741,14476505,"+","ENSGACG00000018495","ENSGACT00000024505",TRUE,"XIV",14
"21915","groupXIV","transcript",14479115,14484541,"-","ENSGACG00000018499","ENSGACT00000024508",TRUE,"XIV",14
"21916","groupXIV","transcript",14486049,14489400,"-","ENSGACG00000018502","ENSGACT00000024511",TRUE,"XIV",14
"21917","groupXIV","transcript",14490135,14500817,"-","ENSGACG00000018505","ENSGACT00000024517",TRUE,"XIV",14
"21918","groupXIV","transcript",14502959,14508870,"+","ENSGACG00000018510","ENSGACT00000024520",TRUE,"XIV",14
"21919","groupXIV","transcript",14512280,14516942,"-","ENSGACG00000018512","ENSGACT00000024524",TRUE,"XIV",14
"21920","groupXIV","transcript",14518397,14530346,"-","ENSGACG00000018515","ENSGACT00000024526",TRUE,"XIV",14
"21921","groupXIV","transcript",14530100,14534015,"+","ENSGACG00000018517","ENSGACT00000024529",TRUE,"XIV",14
"21922","groupXIV","transcript",14567743,14574881,"-","ENSGACG00000018520","ENSGACT00000024532",TRUE,"XIV",14
"21923","groupXIV","transcript",14580165,14593681,"+","ENSGACG00000018522","ENSGACT00000024537",TRUE,"XIV",14
"21924","groupXIV","transcript",14598081,14604857,"+","ENSGACG00000018526","ENSGACT00000024544",TRUE,"XIV",14
"21925","groupXIV","transcript",14598449,14604760,"+","ENSGACG00000018526","ENSGACT00000024541",TRUE,"XIV",14
"21926","groupXIV","transcript",14607347,14610905,"-","ENSGACG00000018531","ENSGACT00000024547",TRUE,"XIV",14
"21927","groupXIV","transcript",14607440,14610905,"-","ENSGACG00000018531","ENSGACT00000024551",TRUE,"XIV",14
"21928","groupXIV","transcript",14632965,14633933,"+","ENSGACG00000018536","ENSGACT00000024552",TRUE,"XIV",14
"21929","groupXIV","transcript",14633661,14635124,"-","ENSGACG00000018537","ENSGACT00000024553",TRUE,"XIV",14
"21930","groupXIV","transcript",14641136,14652879,"-","ENSGACG00000018538","ENSGACT00000024560",TRUE,"XIV",14
"21931","groupXIV","transcript",14641218,14652147,"-","ENSGACG00000018538","ENSGACT00000024564",TRUE,"XIV",14
"21932","groupXIV","transcript",14653383,14665803,"+","ENSGACG00000018549","ENSGACT00000024566",TRUE,"XIV",14
"21933","groupXIV","transcript",14667512,14672885,"+","ENSGACG00000018551","ENSGACT00000024580",TRUE,"XIV",14
"21934","groupXIV","transcript",14674079,14676168,"+","ENSGACG00000018561","ENSGACT00000024583",TRUE,"XIV",14
"21935","groupXIV","transcript",14674423,14676424,"+","ENSGACG00000018561","ENSGACT00000024585",TRUE,"XIV",14
"21936","groupXIV","transcript",14680206,14688816,"+","ENSGACG00000018562","ENSGACT00000024592",TRUE,"XIV",14
"21937","groupXIV","transcript",14680401,14688774,"+","ENSGACG00000018562","ENSGACT00000024595",TRUE,"XIV",14
"21938","groupXIV","transcript",14701669,14712336,"+","ENSGACG00000018569","ENSGACT00000024599",TRUE,"XIV",14
"21939","groupXIV","transcript",14718030,14720226,"+","ENSGACG00000018573","ENSGACT00000024601",TRUE,"XIV",14
"21940","groupXIV","transcript",14723894,14731587,"+","ENSGACG00000018575","ENSGACT00000024612",TRUE,"XIV",14
"21941","groupXIV","transcript",14744099,14791335,"+","ENSGACG00000018584","ENSGACT00000024631",TRUE,"XIV",14
"21942","groupXIV","transcript",14793585,14809811,"+","ENSGACG00000018599","ENSGACT00000024652",TRUE,"XIV",14
"21943","groupXIV","transcript",14793603,14809817,"+","ENSGACG00000018599","ENSGACT00000024655",TRUE,"XIV",14
"21944","groupXIV","transcript",14793618,14812370,"+","ENSGACG00000018599","ENSGACT00000024660",TRUE,"XIV",14
"21945","groupXIV","transcript",14800453,14812370,"+","ENSGACG00000018599","ENSGACT00000024661",TRUE,"XIV",14
"21946","groupXIV","transcript",14819163,14829975,"+","ENSGACG00000018619","ENSGACT00000024667",TRUE,"XIV",14
"21947","groupXIV","transcript",14844868,14858298,"+","ENSGACG00000018624","ENSGACT00000024674",TRUE,"XIV",14
"21948","groupXIV","transcript",14870673,14896317,"+","ENSGACG00000018632","ENSGACT00000024678",TRUE,"XIV",14
"21949","groupXIV","transcript",14920311,14930783,"+","ENSGACG00000018635","ENSGACT00000024683",TRUE,"XIV",14
"21950","groupXIV","transcript",14920721,14930783,"+","ENSGACG00000018635","ENSGACT00000024684",TRUE,"XIV",14
"21951","groupXIV","transcript",14920721,14930783,"+","ENSGACG00000018635","ENSGACT00000024686",TRUE,"XIV",14
"21952","groupXIV","transcript",14959642,14966423,"+","ENSGACG00000018641","ENSGACT00000024691",TRUE,"XIV",14
"21953","groupXIV","transcript",14982279,15002965,"-","ENSGACG00000018644","ENSGACT00000024698",TRUE,"XIV",14
"21954","groupXIV","transcript",15015727,15032003,"+","ENSGACG00000018650","ENSGACT00000024703",TRUE,"XIV",14
"21955","groupXIV","transcript",15066155,15081691,"-","ENSGACG00000018654","ENSGACT00000024714",TRUE,"XIV",14
"21956","groupXIV","transcript",15104840,15113448,"-","ENSGACG00000018661","ENSGACT00000024721",TRUE,"XIV",14
"21957","groupXIV","transcript",15105017,15113439,"-","ENSGACG00000018661","ENSGACT00000024723",TRUE,"XIV",14
"21958","groupXIV","transcript",15137400,15151488,"-","ENSGACG00000018667","ENSGACT00000024729",TRUE,"XIV",14
"21959","groupXIV","transcript",15170389,15212723,"+","ENSGACG00000018673","ENSGACT00000024733",TRUE,"XIV",14
"21960","groupXIV","transcript",15191135,15206964,"+","ENSGACG00000018673","ENSGACT00000024734",TRUE,"XIV",14
"21961","groupXVII","transcript",6004,7329,"+","ENSGACG00000003025","ENSGACT00000003977",TRUE,"XVII",17
"21962","groupXVII","transcript",27328,67896,"+","ENSGACG00000003027","ENSGACT00000003988",TRUE,"XVII",17
"21963","groupXVII","transcript",49166,50694,"-","ENSGACG00000003035","ENSGACT00000003993",TRUE,"XVII",17
"21964","groupXVII","transcript",106908,109258,"+","ENSGACG00000003039","ENSGACT00000003997",TRUE,"XVII",17
"21965","groupXVII","transcript",111370,177263,"-","ENSGACG00000003043","ENSGACT00000004004",TRUE,"XVII",17
"21966","groupXVII","transcript",270337,271710,"+","ENSGACG00000003051","ENSGACT00000004010",TRUE,"XVII",17
"21967","groupXVII","transcript",274871,277275,"-","ENSGACG00000003054","ENSGACT00000004014",TRUE,"XVII",17
"21968","groupXVII","transcript",315950,317808,"+","ENSGACG00000003057","ENSGACT00000004016",TRUE,"XVII",17
"21969","groupXVII","transcript",317821,319355,"+","ENSGACG00000003059","ENSGACT00000004020",TRUE,"XVII",17
"21970","groupXVII","transcript",379492,381905,"+","ENSGACG00000003062","ENSGACT00000004024",TRUE,"XVII",17
"21971","groupXVII","transcript",382633,383584,"+","ENSGACG00000003064","ENSGACT00000004026",TRUE,"XVII",17
"21972","groupXVII","transcript",432927,441766,"+","ENSGACG00000003065","ENSGACT00000004069",TRUE,"XVII",17
"21973","groupXVII","transcript",442840,448172,"+","ENSGACG00000003103","ENSGACT00000004083",TRUE,"XVII",17
"21974","groupXVII","transcript",442867,448154,"+","ENSGACG00000003103","ENSGACT00000004092",TRUE,"XVII",17
"21975","groupXVII","transcript",442867,447837,"+","ENSGACG00000003103","ENSGACT00000004095",TRUE,"XVII",17
"21976","groupXVII","transcript",447509,455586,"-","ENSGACG00000003124","ENSGACT00000004156",TRUE,"XVII",17
"21977","groupXVII","transcript",447738,455457,"-","ENSGACG00000003124","ENSGACT00000004162",TRUE,"XVII",17
"21978","groupXVII","transcript",448389,455588,"-","ENSGACG00000003124","ENSGACT00000004169",TRUE,"XVII",17
"21979","groupXVII","transcript",456724,463836,"+","ENSGACG00000003177","ENSGACT00000004192",TRUE,"XVII",17
"21980","groupXVII","transcript",456957,463843,"+","ENSGACG00000003177","ENSGACT00000004196",TRUE,"XVII",17
